     r (a_0)     n (orbs)    n (ideal)
6.144212e-06 1.473966e-03 0.000000e+00
6.171231e-06 5.870078e-03 0.000000e+00
6.198369e-06 1.314996e-02 0.000000e+00
6.225626e-06 2.327561e-02 0.000000e+00
6.253003e-06 3.620943e-02 0.000000e+00
6.280500e-06 5.191421e-02 0.000000e+00
6.308118e-06 7.035311e-02 0.000000e+00
6.335858e-06 9.148966e-02 0.000000e+00
6.363719e-06 1.152878e-01 0.000000e+00
6.391703e-06 1.417118e-01 0.000000e+00
6.419811e-06 1.707263e-01 0.000000e+00
6.448041e-06 2.022962e-01 0.000000e+00
6.476396e-06 2.363872e-01 0.000000e+00
6.504876e-06 2.729647e-01 0.000000e+00
6.533481e-06 3.119949e-01 0.000000e+00
6.562211e-06 3.534442e-01 0.000000e+00
6.591068e-06 3.972796e-01 0.000000e+00
6.620052e-06 4.434679e-01 0.000000e+00
6.649163e-06 4.919767e-01 0.000000e+00
6.678403e-06 5.427738e-01 0.000000e+00
6.707771e-06 5.958273e-01 0.000000e+00
6.737268e-06 6.511057e-01 0.000000e+00
6.766895e-06 7.085778e-01 0.000000e+00
6.796652e-06 7.682128e-01 0.000000e+00
6.826539e-06 8.299798e-01 0.000000e+00
6.856559e-06 8.938490e-01 0.000000e+00
6.886710e-06 9.597900e-01 0.000000e+00
6.916994e-06 1.027774e+00 0.000000e+00
6.947411e-06 1.097771e+00 0.000000e+00
6.977962e-06 1.169751e+00 0.000000e+00
7.008647e-06 1.243687e+00 0.000000e+00
7.039467e-06 1.319551e+00 0.000000e+00
7.070423e-06 1.397313e+00 0.000000e+00
7.101515e-06 1.476946e+00 0.000000e+00
7.132743e-06 1.558423e+00 0.000000e+00
7.164109e-06 1.641716e+00 0.000000e+00
7.195613e-06 1.726799e+00 0.000000e+00
7.227255e-06 1.813645e+00 0.000000e+00
7.259037e-06 1.902226e+00 0.000000e+00
7.290958e-06 1.992519e+00 0.000000e+00
7.323020e-06 2.084495e+00 0.000000e+00
7.355222e-06 2.178131e+00 0.000000e+00
7.387566e-06 2.273400e+00 0.000000e+00
7.420053e-06 2.370278e+00 0.000000e+00
7.452682e-06 2.468739e+00 0.000000e+00
7.485455e-06 2.568761e+00 0.000000e+00
7.518372e-06 2.670317e+00 0.000000e+00
7.551433e-06 2.773385e+00 0.000000e+00
7.584640e-06 2.877940e+00 0.000000e+00
7.617993e-06 2.983959e+00 0.000000e+00
7.651493e-06 3.091419e+00 0.000000e+00
7.685140e-06 3.200297e+00 0.000000e+00
7.718935e-06 3.310570e+00 0.000000e+00
7.752879e-06 3.422217e+00 0.000000e+00
7.786972e-06 3.535213e+00 0.000000e+00
7.821214e-06 3.649538e+00 0.000000e+00
7.855608e-06 3.765170e+00 0.000000e+00
7.890152e-06 3.882087e+00 0.000000e+00
7.924849e-06 4.000268e+00 0.000000e+00
7.959698e-06 4.119693e+00 0.000000e+00
7.994700e-06 4.240338e+00 0.000000e+00
8.029857e-06 4.362186e+00 0.000000e+00
8.065167e-06 4.485215e+00 0.000000e+00
8.100634e-06 4.609405e+00 0.000000e+00
8.136256e-06 4.734736e+00 0.000000e+00
8.172034e-06 4.861189e+00 0.000000e+00
8.207971e-06 4.988742e+00 0.000000e+00
8.244065e-06 5.117380e+00 0.000000e+00
8.280317e-06 5.247080e+00 0.000000e+00
8.316730e-06 5.377825e+00 0.000000e+00
8.353302e-06 5.509595e+00 0.000000e+00
8.390035e-06 5.642373e+00 0.000000e+00
8.426930e-06 5.776141e+00 0.000000e+00
8.463987e-06 5.910879e+00 0.000000e+00
8.501207e-06 6.046570e+00 0.000000e+00
8.538590e-06 6.183198e+00 0.000000e+00
8.576138e-06 6.320744e+00 0.000000e+00
8.613852e-06 6.459191e+00 0.000000e+00
8.651731e-06 6.598522e+00 0.000000e+00
8.689776e-06 6.738719e+00 0.000000e+00
8.727989e-06 6.879767e+00 0.000000e+00
8.766370e-06 7.021648e+00 0.000000e+00
8.804919e-06 7.164347e+00 0.000000e+00
8.843639e-06 7.307847e+00 0.000000e+00
8.882528e-06 7.452133e+00 0.000000e+00
8.921588e-06 7.597188e+00 0.000000e+00
8.960821e-06 7.742997e+00 0.000000e+00
9.000225e-06 7.889544e+00 0.000000e+00
9.039803e-06 8.036814e+00 0.000000e+00
9.079555e-06 8.184793e+00 0.000000e+00
9.119482e-06 8.333466e+00 0.000000e+00
9.159585e-06 8.482815e+00 0.000000e+00
9.199863e-06 8.632829e+00 0.000000e+00
9.240319e-06 8.783493e+00 0.000000e+00
9.280953e-06 8.934790e+00 0.000000e+00
9.321766e-06 9.086710e+00 0.000000e+00
9.362758e-06 9.239237e+00 0.000000e+00
9.403930e-06 9.392357e+00 0.000000e+00
9.445283e-06 9.546055e+00 0.000000e+00
9.486818e-06 9.700324e+00 0.000000e+00
9.528536e-06 9.855142e+00 0.000000e+00
9.570437e-06 1.001050e+01 0.000000e+00
9.612523e-06 1.016639e+01 0.000000e+00
9.654793e-06 1.032279e+01 0.000000e+00
9.697250e-06 1.047969e+01 0.000000e+00
9.739893e-06 1.063708e+01 0.000000e+00
9.782723e-06 1.079494e+01 0.000000e+00
9.825742e-06 1.095327e+01 0.000000e+00
9.868951e-06 1.111205e+01 0.000000e+00
9.912349e-06 1.127127e+01 0.000000e+00
9.955938e-06 1.143092e+01 0.000000e+00
9.999718e-06 1.159099e+01 0.000000e+00
1.004369e-05 1.175146e+01 0.000000e+00
1.008786e-05 1.191232e+01 0.000000e+00
1.013222e-05 1.207357e+01 0.000000e+00
1.017677e-05 1.223519e+01 0.000000e+00
1.022153e-05 1.239716e+01 0.000000e+00
1.026648e-05 1.255949e+01 0.000000e+00
1.031162e-05 1.272215e+01 0.000000e+00
1.035697e-05 1.288514e+01 0.000000e+00
1.040251e-05 1.304845e+01 0.000000e+00
1.044826e-05 1.321207e+01 0.000000e+00
1.049420e-05 1.337598e+01 0.000000e+00
1.054035e-05 1.354017e+01 0.000000e+00
1.058670e-05 1.370465e+01 0.000000e+00
1.063325e-05 1.386939e+01 0.000000e+00
1.068001e-05 1.403438e+01 0.000000e+00
1.072698e-05 1.419963e+01 0.000000e+00
1.077415e-05 1.436511e+01 0.000000e+00
1.082153e-05 1.453081e+01 0.000000e+00
1.086911e-05 1.469674e+01 0.000000e+00
1.091691e-05 1.486288e+01 0.000000e+00
1.096492e-05 1.502921e+01 0.000000e+00
1.101313e-05 1.519574e+01 0.000000e+00
1.106156e-05 1.536245e+01 0.000000e+00
1.111021e-05 1.552933e+01 0.000000e+00
1.115906e-05 1.569638e+01 0.000000e+00
1.120814e-05 1.586358e+01 0.000000e+00
1.125742e-05 1.603094e+01 0.000000e+00
1.130693e-05 1.619843e+01 0.000000e+00
1.135665e-05 1.636605e+01 0.000000e+00
1.140659e-05 1.653380e+01 0.000000e+00
1.145675e-05 1.670166e+01 0.000000e+00
1.150713e-05 1.686963e+01 0.000000e+00
1.155773e-05 1.703769e+01 0.000000e+00
1.160855e-05 1.720585e+01 0.000000e+00
1.165960e-05 1.737410e+01 0.000000e+00
1.171088e-05 1.754242e+01 0.000000e+00
1.176237e-05 1.771081e+01 0.000000e+00
1.181410e-05 1.787926e+01 0.000000e+00
1.186605e-05 1.804776e+01 0.000000e+00
1.191823e-05 1.821632e+01 0.000000e+00
1.197064e-05 1.838491e+01 0.000000e+00
1.202328e-05 1.855354e+01 0.000000e+00
1.207615e-05 1.872219e+01 0.000000e+00
1.212926e-05 1.889086e+01 0.000000e+00
1.218259e-05 1.905955e+01 0.000000e+00
1.223617e-05 1.922824e+01 0.000000e+00
1.228997e-05 1.939693e+01 0.000000e+00
1.234402e-05 1.956561e+01 0.000000e+00
1.239830e-05 1.973428e+01 0.000000e+00
1.245282e-05 1.990293e+01 0.000000e+00
1.250758e-05 2.007156e+01 0.000000e+00
1.256258e-05 2.024015e+01 0.000000e+00
1.261783e-05 2.040871e+01 0.000000e+00
1.267331e-05 2.057722e+01 0.000000e+00
1.272904e-05 2.074569e+01 0.000000e+00
1.278502e-05 2.091410e+01 0.000000e+00
1.284124e-05 2.108244e+01 0.000000e+00
1.289771e-05 2.125072e+01 0.000000e+00
1.295443e-05 2.141893e+01 0.000000e+00
1.301139e-05 2.158706e+01 0.000000e+00
1.306861e-05 2.175510e+01 0.000000e+00
1.312608e-05 2.192306e+01 0.000000e+00
1.318380e-05 2.209093e+01 0.000000e+00
1.324177e-05 2.225869e+01 0.000000e+00
1.330000e-05 2.242635e+01 0.000000e+00
1.335849e-05 2.259390e+01 0.000000e+00
1.341723e-05 2.276134e+01 0.000000e+00
1.347623e-05 2.292866e+01 0.000000e+00
1.353549e-05 2.309585e+01 0.000000e+00
1.359502e-05 2.326292e+01 0.000000e+00
1.365480e-05 2.342985e+01 0.000000e+00
1.371485e-05 2.359664e+01 0.000000e+00
1.377516e-05 2.376330e+01 0.000000e+00
1.383573e-05 2.392980e+01 0.000000e+00
1.389657e-05 2.409615e+01 0.000000e+00
1.395768e-05 2.426234e+01 0.000000e+00
1.401906e-05 2.442838e+01 0.000000e+00
1.408071e-05 2.459425e+01 0.000000e+00
1.414263e-05 2.475995e+01 0.000000e+00
1.420482e-05 2.492549e+01 0.000000e+00
1.426728e-05 2.509084e+01 0.000000e+00
1.433002e-05 2.525601e+01 0.000000e+00
1.439304e-05 2.542100e+01 0.000000e+00
1.445633e-05 2.558579e+01 0.000000e+00
1.451990e-05 2.575040e+01 0.000000e+00
1.458375e-05 2.591481e+01 0.000000e+00
1.464789e-05 2.607901e+01 0.000000e+00
1.471230e-05 2.624302e+01 0.000000e+00
1.477700e-05 2.640682e+01 0.000000e+00
1.484198e-05 2.657040e+01 0.000000e+00
1.490724e-05 2.673377e+01 0.000000e+00
1.497280e-05 2.689693e+01 0.000000e+00
1.503864e-05 2.705985e+01 0.000000e+00
1.510477e-05 2.722256e+01 0.000000e+00
1.517119e-05 2.738504e+01 0.000000e+00
1.523791e-05 2.754729e+01 0.000000e+00
1.530492e-05 2.770930e+01 0.000000e+00
1.537222e-05 2.787107e+01 0.000000e+00
1.543982e-05 2.803261e+01 0.000000e+00
1.550771e-05 2.819390e+01 0.000000e+00
1.557591e-05 2.835494e+01 0.000000e+00
1.564440e-05 2.851574e+01 0.000000e+00
